id,title,source_url,final_url,domain,published_at,updated_at,crawled_at,category_hint,access_level,source_mode,content_hash,url,source_domain,source_file,crawl_time,content_length
PUBEXP000102,教学资源开发,https://www.itc.tsinghua.edu.cn/ggfwsd/jxzykf.htm,https://www.itc.tsinghua.edu.cn/ggfwsd/jxzykf.htm,www.itc.tsinghua.edu.cn,,,2026-08-12T19:55:39+08:00,校园办事,public,public_expansion_v1,eb47f0101747926a404382aacd09fc19bf7495560eed84e97bc2fff802d2479c,https://www.itc.tsinghua.edu.cn/ggfwsd/jxzykf.htm,www.itc.tsinghua.edu.cn,cleaned/PUBEXP000102_教学资源开发.md,2026-08-12T19:55:39+08:00,1786
PUBEXP000103,重要活动保障,https://www.itc.tsinghua.edu.cn/ggfwsd/zyhdbz.htm,https://www.itc.tsinghua.edu.cn/ggfwsd/zyhdbz.htm,www.itc.tsinghua.edu.cn,,,2026-08-12T19:55:40+08:00,校园办事,public,public_expansion_v1,1d9a7867d0fd4a50cee435c07bb2fafc7b104b43c578e32276577262b0db4d19,https://www.itc.tsinghua.edu.cn/ggfwsd/zyhdbz.htm,www.itc.tsinghua.edu.cn,cleaned/PUBEXP000103_重要活动保障.md,2026-08-12T19:55:40+08:00,702
PUBEXP000104,开馆通知-清华大学图书馆,https://lib.tsinghua.edu.cn/tzgg/kgtz.htm,https://lib.tsinghua.edu.cn/tzgg/kgtz.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:56:39+08:00,校园通知,public,public_expansion_v1,77be7334a40c5f2f2a2248c8e05ec5d6833f64919defd893162d049cf82d694d,https://lib.tsinghua.edu.cn/tzgg/kgtz.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000104_开馆通知-清华大学图书馆.md,2026-08-12T19:56:39+08:00,897
PUBEXP000105,关于公布2025～2026学年度春季学期部分节假日图书馆开馆时间的通知-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1071/7925.htm,https://lib.tsinghua.edu.cn/info/1071/7925.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:56:40+08:00,校园通知,public,public_expansion_v1,4469ce68c248097166d9431536784c03df56c630590460548fbe7b0c0766f3c6,https://lib.tsinghua.edu.cn/info/1071/7925.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000105_关于公布2025～2026学年度春季学期部分节假日图书馆开馆时间的通知-清华大学图书馆.md,2026-08-12T19:56:40+08:00,483
PUBEXP000106,关于公布2026年元旦图书馆开馆时间的通知-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1071/7856.htm,https://lib.tsinghua.edu.cn/info/1071/7856.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:56:41+08:00,校园通知,public,public_expansion_v1,8a682bb34f9fe5a80bbb6c6daec5af7f7474be2e8aad80cb0b091aa835ee8204,https://lib.tsinghua.edu.cn/info/1071/7856.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000106_关于公布2026年元旦图书馆开馆时间的通知-清华大学图书馆.md,2026-08-12T19:56:41+08:00,469
PUBEXP000107,关于公布2025～2026学年度秋季学期部分节假日图书馆开馆时间的通知-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1071/7627.htm,https://lib.tsinghua.edu.cn/info/1071/7627.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:56:42+08:00,校园通知,public,public_expansion_v1,20e298b6ae543f07634e06d1e8b0cb0a1617ab3f741f7ece1b728e59c2d7bcb1,https://lib.tsinghua.edu.cn/info/1071/7627.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000107_关于公布2025～2026学年度秋季学期部分节假日图书馆开馆时间的通知-清华大学图书馆.md,2026-08-12T19:56:42+08:00,483
PUBEXP000108,关于公布图书馆老馆考试周期间开馆时间的通知-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1071/7434.htm,https://lib.tsinghua.edu.cn/info/1071/7434.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:56:44+08:00,校园通知,public,public_expansion_v1,ac0e8aa05fc400942f7d3979db0776fbb712293b2504154e1a4afdd5da21219f,https://lib.tsinghua.edu.cn/info/1071/7434.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000108_关于公布图书馆老馆考试周期间开馆时间的通知-清华大学图书馆.md,2026-08-12T19:56:44+08:00,469
PUBEXP000109,关于公布2024～2025学年度春季学期部分节假日图书馆开馆时间的通知-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1071/7408.htm,https://lib.tsinghua.edu.cn/info/1071/7408.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:56:45+08:00,校园通知,public,public_expansion_v1,c2be45d7c8de4004d588c82251a3d47dcf11797fd63c49e9624daa2ad7748b95,https://lib.tsinghua.edu.cn/info/1071/7408.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000109_关于公布2024～2025学年度春季学期部分节假日图书馆开馆时间的通知-清华大学图书馆.md,2026-08-12T19:56:45+08:00,483
PUBEXP000110,文科图书馆因吊顶更新改造的闭馆通知-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1071/7343.htm,https://lib.tsinghua.edu.cn/info/1071/7343.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:56:45+08:00,校园通知,public,public_expansion_v1,b48832778928e2473abf7dccb56c753b9b2c9728f313fd90befdefbefd77836e,https://lib.tsinghua.edu.cn/info/1071/7343.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000110_文科图书馆因吊顶更新改造的闭馆通知-清华大学图书馆.md,2026-08-12T19:56:45+08:00,465
PUBEXP000111,清华大学图书馆暑假期间馆际互借服务通知-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1073/8125.htm,https://lib.tsinghua.edu.cn/info/1073/8125.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:56:46+08:00,校园通知,public,public_expansion_v1,f7aa72f56521e3edf9643f82610b11badf10db23813633c89513da36b1884018,https://lib.tsinghua.edu.cn/info/1073/8125.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000111_清华大学图书馆暑假期间馆际互借服务通知-清华大学图书馆.md,2026-08-12T19:56:46+08:00,467
PUBEXP000112,服务通知,https://lib.tsinghua.edu.cn/law/ggxx/tzgg/fwtz.htm,https://lib.tsinghua.edu.cn/law/ggxx/tzgg/fwtz.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:56:51+08:00,校园通知,public,public_expansion_v1,147900bd9dd9caa282efc697025700021037472504730c6de22ea5fab97d0a87,https://lib.tsinghua.edu.cn/law/ggxx/tzgg/fwtz.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000112_服务通知.md,2026-08-12T19:56:51+08:00,771
PUBEXP000113,关于法律图书馆、美术图书馆座位管理系统“临时离开”用餐时段延长的通知-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1073/7312.htm,https://lib.tsinghua.edu.cn/info/1073/7312.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:56:57+08:00,校园通知,public,public_expansion_v1,e8a27c233b1d6ba97fb6bc443af99171ba280fdea62d81d3bb9f2bbf5fd1ce3f,https://lib.tsinghua.edu.cn/info/1073/7312.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000113_关于法律图书馆、美术图书馆座位管理系统“临时离开”用餐时段延长的通知-清华大学图书馆.md,2026-08-12T19:56:57+08:00,482
PUBEXP000114,法律图书馆、美术图书馆座位管理系统就餐时段“临时离开”时间延长至90分钟-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1073/6927.htm,https://lib.tsinghua.edu.cn/info/1073/6927.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:56:59+08:00,校园通知,public,public_expansion_v1,bd232cec940829841bc23e509f7df9d81c116c16c9bdb5a0b6adf3e6731c4aa1,https://lib.tsinghua.edu.cn/info/1073/6927.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000114_法律图书馆、美术图书馆座位管理系统就餐时段“临时离开”时间延长至90分钟-清华大学图书馆.md,2026-08-12T19:56:59+08:00,484
PUBEXP000115,清图快讯-清华大学图书馆,https://lib.tsinghua.edu.cn/tzgg/qtkx.htm,https://lib.tsinghua.edu.cn/tzgg/qtkx.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:57:01+08:00,校园通知,public,public_expansion_v1,47049520a3aceec90530b2831d5db5e3bfcb549f06a736bbd056803406c895b3,https://lib.tsinghua.edu.cn/tzgg/qtkx.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000115_清图快讯-清华大学图书馆.md,2026-08-12T19:57:01+08:00,985
PUBEXP000116,德古意特博睿出版社到访清华大学图书馆-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/8123.htm,https://lib.tsinghua.edu.cn/info/1202/8123.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:57:02+08:00,校园通知,public,public_expansion_v1,605bc8ff1da61240f3ca610ac5bdaa78233b509f34420a6c099c043a621a1a05,https://lib.tsinghua.edu.cn/info/1202/8123.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000116_德古意特博睿出版社到访清华大学图书馆-清华大学图书馆.md,2026-08-12T19:57:02+08:00,466
PUBEXP000117,图书馆举办数字素养工作坊第7期Web of Science AI工具专场-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/8114.htm,https://lib.tsinghua.edu.cn/info/1202/8114.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:57:03+08:00,校园通知,public,public_expansion_v1,c81ec025ff89f6c2e0da7705426501729d6a3d70a398bc9506c91779f72f7412,https://lib.tsinghua.edu.cn/info/1202/8114.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000117_图书馆举办数字素养工作坊第7期Web of Science AI工具专场-清华大学图书馆.md,2026-08-12T19:57:03+08:00,484
PUBEXP000118,图书馆举行选举清华大学第十届教职工代表及清华大学第二十二届工会会员代表大会暨第一届教职工代表大会第一次会议-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/8085.htm,https://lib.tsinghua.edu.cn/info/1202/8085.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:57:04+08:00,校园通知,public,public_expansion_v1,97a16dae9294d1c14706c00e8b645c4b0ebb0e57352604326b0d1dca5a8ae69f,https://lib.tsinghua.edu.cn/info/1202/8085.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000118_图书馆举行选举清华大学第十届教职工代表及清华大学第二十二届工会会员代表大会暨第一届教职工代表大会第一次会议-清华大学图书馆.md,2026-08-12T19:57:04+08:00,501
PUBEXP000119,期刊编辑进校园IEEE专场活动在图书馆举办-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/8074.htm,https://lib.tsinghua.edu.cn/info/1202/8074.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:57:05+08:00,校园通知,public,public_expansion_v1,15ccf1e0f793cdaf407a482d7097e184e57a30e9a23757957b289e76fd0ce758,https://lib.tsinghua.edu.cn/info/1202/8074.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000119_期刊编辑进校园IEEE专场活动在图书馆举办-清华大学图书馆.md,2026-08-12T19:57:05+08:00,469
PUBEXP000120,清华大学图书馆举办“好读书 读好书——清华大学图书馆‘钱杨书屋’启用仪式”-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/8067.htm,https://lib.tsinghua.edu.cn/info/1202/8067.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:57:06+08:00,校园通知,public,public_expansion_v1,6bf5b13f319ecaae9ca34e5a18760a118726a6d3966c220541dae8fb3ca1353c,https://lib.tsinghua.edu.cn/info/1202/8067.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000120_清华大学图书馆举办“好读书 读好书——清华大学图书馆‘钱杨书屋’启用仪式”-清华大学图书馆.md,2026-08-12T19:57:06+08:00,485
PUBEXP000121,清华大学图书馆举办“万卷琳琅——馆藏子部善本特展”暨《清华大学图书馆古籍普查登记目录》新书发布会-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/8023.htm,https://lib.tsinghua.edu.cn/info/1202/8023.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:57:06+08:00,校园通知,public,public_expansion_v1,d23b260bfcdfe672b48d28b1e1a8bb902142900793c5086fa202796616ce189c,https://lib.tsinghua.edu.cn/info/1202/8023.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000121_清华大学图书馆举办“万卷琳琅——馆藏子部善本特展”暨《清华大学图书馆古籍普查登记目录》新书发布会-清华大学图书馆.md,2026-08-12T19:57:06+08:00,496
PUBEXP000122,推荐活动-清华大学图书馆,https://lib.tsinghua.edu.cn/tjhd.htm,https://lib.tsinghua.edu.cn/tjhd.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:57:07+08:00,新生入校,public,public_expansion_v1,7c66fd3ecaa0a72924566bea752b68de38636ce297fe5f80cc49c23ddede5e6b,https://lib.tsinghua.edu.cn/tjhd.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000122_推荐活动-清华大学图书馆.md,2026-08-12T19:57:07+08:00,931
PUBEXP000123,读书经验分享会-清华大学图书馆,https://lib.tsinghua.edu.cn/tjhd/dsjyfxh.htm,https://lib.tsinghua.edu.cn/tjhd/dsjyfxh.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:57:08+08:00,新生入校,public,public_expansion_v1,c748796a39369d677b4b24839aa75d32f8cc196761f3c46aa88bebd3aa3526d2,https://lib.tsinghua.edu.cn/tjhd/dsjyfxh.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000123_读书经验分享会-清华大学图书馆.md,2026-08-12T19:57:08+08:00,950
PUBEXP000124,音乐讲座-清华大学图书馆,https://lib.tsinghua.edu.cn/tjhd/yljz.htm,https://lib.tsinghua.edu.cn/tjhd/yljz.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:57:09+08:00,新生入校,public,public_expansion_v1,522edf67d0ef783ad2d79e5166398977856e1131a06965d435cb97d3c2feaadc,https://lib.tsinghua.edu.cn/tjhd/yljz.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000124_音乐讲座-清华大学图书馆.md,2026-08-12T19:57:09+08:00,856
PUBEXP000125,清华读书讲座-清华大学图书馆,https://lib.tsinghua.edu.cn/tjhd/qhdsjz.htm,https://lib.tsinghua.edu.cn/tjhd/qhdsjz.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:57:10+08:00,新生入校,public,public_expansion_v1,a0a1998cb819dd127477a4def6309514bc46acada6d7a075babe08c96a0500b2,https://lib.tsinghua.edu.cn/tjhd/qhdsjz.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000125_清华读书讲座-清华大学图书馆.md,2026-08-12T19:57:10+08:00,872
PUBEXP000126,闻道-清华大学图书馆,https://lib.tsinghua.edu.cn/tjhd/wd.htm,https://lib.tsinghua.edu.cn/tjhd/wd.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:57:11+08:00,新生入校,public,public_expansion_v1,64c348c309d1e4e156888e3f63213b7853b27a584f15df6d59f0370a03729de4,https://lib.tsinghua.edu.cn/tjhd/wd.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000126_闻道-清华大学图书馆.md,2026-08-12T19:57:11+08:00,672
PUBEXP000127,第39期：王有强——馆长与馆员共话图书馆建设与发展-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/2934.htm,https://lib.tsinghua.edu.cn/info/1151/2934.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:57:14+08:00,新生入校,public,public_expansion_v1,8a26ce1a2f75c72cf2a2435721f736da5a908f993919ba7acf8146d23370fab7,https://lib.tsinghua.edu.cn/info/1151/2934.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000127_第39期：王有强——馆长与馆员共话图书馆建设与发展-清华大学图书馆.md,2026-08-12T19:57:14+08:00,475
PUBEXP000128,第4期：戚学民作客“学在清华·真人图书馆”  畅谈民国风云-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/2906.htm,https://lib.tsinghua.edu.cn/info/1151/2906.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:57:17+08:00,新生入校,public,public_expansion_v1,688b3b9b2fac72ee5aadbcacbc06ae55b1e938252b9bcbedbbbd2a92a0175b6c,https://lib.tsinghua.edu.cn/info/1151/2906.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000128_第4期：戚学民作客“学在清华·真人图书馆”  畅谈民国风云-清华大学图书馆.md,2026-08-12T19:57:17+08:00,478
PUBEXP000129,第3期：戴琼海团队做客“学在清华·真人图书馆”畅讲空中机器人-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1151/2905.htm,https://lib.tsinghua.edu.cn/info/1151/2905.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:57:18+08:00,新生入校,public,public_expansion_v1,eb09eba56090474d4e1afe0bc4055597d020a7e3863252c789b9666f28666ced,https://lib.tsinghua.edu.cn/info/1151/2905.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000129_第3期：戴琼海团队做客“学在清华·真人图书馆”畅讲空中机器人-清华大学图书馆.md,2026-08-12T19:57:18+08:00,480
PUBEXP000130,资源,https://lib.tsinghua.edu.cn/arts/zy/glzy.htm,https://lib.tsinghua.edu.cn/arts/zy/glzy.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:57:34+08:00,校园相关,public,public_expansion_v1,90f3047fefe0e999fb4b7a8032e21bbbc3b32b93d6b9d7c86469ad8143bf7cbc,https://lib.tsinghua.edu.cn/arts/zy/glzy.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000130_资源.md,2026-08-12T19:57:34+08:00,588
PUBEXP000131,概况,https://lib.tsinghua.edu.cn/arts/gk/lsyg.htm,https://lib.tsinghua.edu.cn/arts/gk/lsyg.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:57:47+08:00,校园相关,public,public_expansion_v1,df659ae59da5e7511c70ecb19fa50a149d7668d44698887a495442f4dcd8c04a,https://lib.tsinghua.edu.cn/arts/gk/lsyg.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000131_概况.md,2026-08-12T19:57:47+08:00,406
PUBEXP000132,荐购捐赠,https://lib.tsinghua.edu.cn/arts/jgjz.htm,https://lib.tsinghua.edu.cn/arts/jgjz.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:57:49+08:00,校园相关,public,public_expansion_v1,38c1ed27aa2cc277fcd92b016ce9a8bc58ec4f82d9c886f6bfb415c86bcdea73,https://lib.tsinghua.edu.cn/arts/jgjz.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000132_荐购捐赠.md,2026-08-12T19:57:49+08:00,316
PUBEXP000133,特色资源,https://lib.tsinghua.edu.cn/arts/tszy/qmzj.htm,https://lib.tsinghua.edu.cn/arts/tszy/qmzj.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:57:59+08:00,校园相关,public,public_expansion_v1,584979d9f309debcb720e16863927d063cf020abdd6a3db020383e323280fc22,https://lib.tsinghua.edu.cn/arts/tszy/qmzj.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000133_特色资源.md,2026-08-12T19:57:59+08:00,238
PUBEXP000134,金融学全文电子刊,https://lib.tsinghua.edu.cn/finance/zy/jrxqwdzk/jrxzwxsqk/ALL.htm,https://lib.tsinghua.edu.cn/finance/zy/jrxqwdzk/jrxzwxsqk/ALL.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:58:03+08:00,规章制度,public,public_expansion_v1,7e1158ac9b4e6b0fbcd63b87483d1731491c1b8705209c8f3f775f3c5c20873b,https://lib.tsinghua.edu.cn/finance/zy/jrxqwdzk/jrxzwxsqk/ALL.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000134_金融学全文电子刊.md,2026-08-12T19:58:03+08:00,1921
PUBEXP000135,金融学相关数据库,https://lib.tsinghua.edu.cn/finance/info/1122/1235.htm,https://lib.tsinghua.edu.cn/finance/info/1122/1235.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:58:05+08:00,校园相关,public,public_expansion_v1,ceda10951cd41095cf5d9079e6e680e5fe9d50e2da807550a9c637c016d0303c,https://lib.tsinghua.edu.cn/finance/info/1122/1235.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000135_金融学相关数据库.md,2026-08-12T19:58:05+08:00,259
PUBEXP000136,国际金融机构资料,https://lib.tsinghua.edu.cn/finance/zy/gjjrjgzl.htm,https://lib.tsinghua.edu.cn/finance/zy/gjjrjgzl.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:58:06+08:00,校园相关,public,public_expansion_v1,739f52dcf95f3bb6ef8874ff0bc777e45557b2dabed37566547f0d3149f65a48,https://lib.tsinghua.edu.cn/finance/zy/gjjrjgzl.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000136_国际金融机构资料.md,2026-08-12T19:58:06+08:00,231
PUBEXP000137,捐赠,https://lib.tsinghua.edu.cn/finance/zy/jz/jzjy.htm,https://lib.tsinghua.edu.cn/finance/zy/jz/jzjy.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:58:07+08:00,校园相关,public,public_expansion_v1,87df341b4ba9e65f1e5fdcc161df2575b0b7fa7df442dca7c52fba79f3d5b069,https://lib.tsinghua.edu.cn/finance/zy/jz/jzjy.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000137_捐赠.md,2026-08-12T19:58:07+08:00,467
PUBEXP000138,金融数据素养系列培训,https://lib.tsinghua.edu.cn/finance/fw/jrsjsyxlpx/a2026.htm,https://lib.tsinghua.edu.cn/finance/fw/jrsjsyxlpx/a2026.htm,lib.tsinghua.edu.cn,2026-05-02,,2026-08-12T19:58:07+08:00,校园相关,public,public_expansion_v1,3808397008e35b7c2daeab02f5aeebad1cc581c775ba41a68cbdf869604023bd,https://lib.tsinghua.edu.cn/finance/fw/jrsjsyxlpx/a2026.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000138_金融数据素养系列培训.md,2026-08-12T19:58:07+08:00,986
PUBEXP000139,诺贝尔经济学奖得主著作,https://lib.tsinghua.edu.cn/finance/fw/nbehhxhdzzz/a2025n.htm,https://lib.tsinghua.edu.cn/finance/fw/nbehhxhdzzz/a2025n.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:58:10+08:00,校园相关,public,public_expansion_v1,ed3585b764143f5302227fd39acc957a8dd0766a24264dfddfd913b063f87255,https://lib.tsinghua.edu.cn/finance/fw/nbehhxhdzzz/a2025n.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000139_诺贝尔经济学奖得主著作.md,2026-08-12T19:58:10+08:00,833
PUBEXP000140,五道口校友专享,https://lib.tsinghua.edu.cn/finance/fw/wdkxyzx.htm,https://lib.tsinghua.edu.cn/finance/fw/wdkxyzx.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:58:11+08:00,规章制度,public,public_expansion_v1,f0d2391d7dee78f2eebafecfebf739f4372ab0d331bb480f0ee95cb988194787,https://lib.tsinghua.edu.cn/finance/fw/wdkxyzx.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000140_五道口校友专享.md,2026-08-12T19:58:11+08:00,1413
PUBEXP000141,图书借还,https://lib.tsinghua.edu.cn/finance/fw/tsjh.htm,https://lib.tsinghua.edu.cn/finance/fw/tsjh.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:58:12+08:00,校园通知,public,public_expansion_v1,7387cade5601fa7562023aadc78183a0a115e84676898fdad4deff3732195c1e,https://lib.tsinghua.edu.cn/finance/fw/tsjh.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000141_图书借还.md,2026-08-12T19:58:12+08:00,3396
PUBEXP000142,本馆简介,https://lib.tsinghua.edu.cn/finance/gk/bgjj.htm,https://lib.tsinghua.edu.cn/finance/gk/bgjj.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:58:13+08:00,校园办事,public,public_expansion_v1,5afb7de375e2650caad0131766cd5407411a99691e6a1c5d38ffe706084f8437,https://lib.tsinghua.edu.cn/finance/gk/bgjj.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000142_本馆简介.md,2026-08-12T19:58:13+08:00,1029
PUBEXP000143,入馆须知,https://lib.tsinghua.edu.cn/finance/gk/rgxz.htm,https://lib.tsinghua.edu.cn/finance/gk/rgxz.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:58:14+08:00,规章制度,public,public_expansion_v1,31fe8418611ed6ce79cc6af1232f7f935047ed04716343b1a9db5180bd387ac3,https://lib.tsinghua.edu.cn/finance/gk/rgxz.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000143_入馆须知.md,2026-08-12T19:58:14+08:00,627
PUBEXP000144,馆舍布局,https://lib.tsinghua.edu.cn/finance/gk/gsbj.htm,https://lib.tsinghua.edu.cn/finance/gk/gsbj.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:58:15+08:00,校园办事,public,public_expansion_v1,ff0e658e36f77d1824eecc9efeb8cd854ecbe7615cb06b75bc60c0fab777301b,https://lib.tsinghua.edu.cn/finance/gk/gsbj.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000144_馆舍布局.md,2026-08-12T19:58:15+08:00,864
PUBEXP000145,本馆风采,https://lib.tsinghua.edu.cn/finance/gk/bgfc.htm,https://lib.tsinghua.edu.cn/finance/gk/bgfc.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:58:16+08:00,校园办事,public,public_expansion_v1,c48673797f4e83ce600b638156b7d2218b9e54cb9d73a295312fa69c2e1f0301,https://lib.tsinghua.edu.cn/finance/gk/bgfc.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000145_本馆风采.md,2026-08-12T19:58:16+08:00,608
PUBEXP000146,资源动态,https://lib.tsinghua.edu.cn/finance/index/zydt.htm,https://lib.tsinghua.edu.cn/finance/index/zydt.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:58:22+08:00,校园相关,public,public_expansion_v1,49d26369bb8ec9b77e26423f5c429891fa630654392f145c084000586a3c8e79,https://lib.tsinghua.edu.cn/finance/index/zydt.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000146_资源动态.md,2026-08-12T19:58:22+08:00,347
PUBEXP000147,馆藏分布,https://lib.tsinghua.edu.cn/law/zy/gzfb.htm,https://lib.tsinghua.edu.cn/law/zy/gzfb.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:58:26+08:00,校园相关,public,public_expansion_v1,ad2184c4eff2171d113b80fe07f6b3d0ebb9b94761ee2e1af2456a7f27530eb4,https://lib.tsinghua.edu.cn/law/zy/gzfb.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000147_馆藏分布.md,2026-08-12T19:58:26+08:00,526
PUBEXP000148,资源推送,https://lib.tsinghua.edu.cn/law/zy/zyts/ztzj.htm,https://lib.tsinghua.edu.cn/law/zy/zyts/ztzj.htm,lib.tsinghua.edu.cn,,,2026-08-12T19:58:27+08:00,校园生活,public,public_expansion_v1,e8922c41b484ee8783d74dcb41e470d3fe38aca73a7f0def2ee9c78c302eb733,https://lib.tsinghua.edu.cn/law/zy/zyts/ztzj.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000148_资源推送.md,2026-08-12T19:58:27+08:00,2193
PUBEXP000149,专题专架,https://lib.tsinghua.edu.cn/law/info/1035/1658.htm,https://lib.tsinghua.edu.cn/law/info/1035/1658.htm,lib.tsinghua.edu.cn,2023-03-03,,2026-08-12T19:58:28+08:00,校园相关,public,public_expansion_v1,fb9e4d3a5059d515620b02f714e5922b92bed3d40677f44fe290a5e232f9bcd2,https://lib.tsinghua.edu.cn/law/info/1035/1658.htm,lib.tsinghua.edu.cn,cleaned/PUBEXP000149_专题专架.md,2026-08-12T19:58:28+08:00,220
